train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/depth,config/train_loop_config/ffn_num_layers,config/train_loop_config/final_lr_ratio,config/train_loop_config/dropout,config/train_loop_config/message_hidden_dim,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/batch_size,config/train_loop_config/init_lr_ratio,config/train_loop_config/max_lr,logdir
1.8394324797554873e-05,6.377030786097748e-06,0.8909143209457397,2.0503902435302734,1.8394324797554873e-05,199,3800,1762318026,checkpoint_000199,True,False,200,0abfd3f4,2025-11-05_04-47-06,3.10973858833313,713.7512228488922,514792,gpu023,10.100.20.23,713.7512228488922,200,6,1,0.1522905311652806,0.0,1800,45,1100,64,0.1932113101590144,0.001329775354021746,0abfd3f4
0.01987818256020546,0.015776123851537704,0.8956404328346252,1.1047204732894897,0.01987818256020546,118,4522,1762318044,checkpoint_000118,True,False,119,58c35911,2025-11-05_04-47-24,2.725984573364258,371.6676256656647,537729,gpu023,10.100.20.23,371.6676256656647,119,2,2,0.0730967989115941,0.0,1500,77,1700,32,0.06605607672321322,0.00025641612499447146,58c35911
0.048492249101400375,0.05244581401348114,0.8649691343307495,1.0812292098999023,0.048492249101400375,199,7600,1762318618,checkpoint_000199,True,False,200,b480e680,2025-11-05_04-56-58,2.904233694076538,573.2069458961487,566160,gpu023,10.100.20.23,573.2069458961487,200,4,1,0.652744584297665,0.25,1500,18,1100,32,0.041654197531872675,0.00012286302122987725,b480e680
0.000243455171585083,0.00010076020407723263,0.8850308656692505,2.1787474155426025,0.000243455171585083,199,3800,1762318641,checkpoint_000199,True,False,200,4d33e537,2025-11-05_04-57-21,2.945807933807373,577.9029054641724,567459,gpu023,10.100.20.23,577.9029054641724,200,4,2,0.0264042639584858,0.15000000000000002,1600,62,1000,64,0.608943366433319,0.0007560973956678508,4d33e537
0.5690351128578186,0.5584858655929565,0.8153935074806213,0.5980614423751831,0.5690351128578186,19,100,1762318737,checkpoint_000019,True,False,20,9ebd68f5,2025-11-05_04-58-58,5.712457895278931,105.57724738121033,618379,gpu023,10.100.20.23,105.57724738121033,20,5,2,0.10200922431591174,0.0,2400,58,1400,256,0.0254424784122926,0.000447464712308428,9ebd68f5
0.05110735446214676,0.10198359191417694,0.8733603954315186,1.7926028966903687,0.05110735446214676,199,1000,1762319467,checkpoint_000199,True,False,200,8c4ef6b3,2025-11-05_05-11-07,3.9375998973846436,806.5155045986176,619710,gpu023,10.100.20.23,806.5155045986176,200,5,1,0.17396232482570775,0.4,2100,61,900,256,0.012306996711338766,0.006432556639945765,8c4ef6b3
0.2808252274990082,0.29420241713523865,0.8852237462997437,0.45355916023254395,0.2808252274990082,178,895,1762319492,checkpoint_000178,True,False,179,7f1a4b66,2025-11-05_05-11-32,3.3531038761138916,732.841899394989,623815,gpu023,10.100.20.23,732.841899394989,179,2,2,0.014773803572345931,0.15000000000000002,2100,86,1700,256,0.031202977852662125,0.00017497210190879314,7f1a4b66
0.5184503197669983,0.545551061630249,0.8435570597648621,0.481486052274704,0.5184503197669983,28,290,1762319593,checkpoint_000028,True,False,29,924564de,2025-11-05_05-13-13,3.6377854347229004,106.6895203590393,657344,gpu023,10.100.20.23,106.6895203590393,29,3,2,0.01122956502079876,0.0,1900,93,1300,128,0.012762550760513166,0.00030830623681664057,924564de
2.1020272470195778e-05,1.1328829714329913e-05,0.9051890969276428,2.1740968227386475,2.1020272470195778e-05,199,2000,1762320059,checkpoint_000199,True,False,200,bade588a,2025-11-05_05-20-59,2.6483280658721924,546.619297504425,658470,gpu023,10.100.20.23,546.619297504425,200,5,1,0.03215661638711868,0.0,1400,40,1900,128,0.014344961501402383,0.00481176342405285,bade588a
0.31782066822052,0.3159835636615753,0.8784722685813904,0.4541685879230499,0.31782066822052,141,1420,1762320083,checkpoint_000141,True,False,142,4c80fcef,2025-11-05_05-21-23,2.910552740097046,469.4646098613739,665046,gpu023,10.100.20.23,469.4646098613739,142,3,1,0.021920084786728584,0.0,1900,86,1300,128,0.010319641073669977,0.00011381583294454103,4c80fcef
0.051186490803956985,0.051300399005413055,0.896508514881134,1.119830846786499,0.051186490803956985,199,3800,1762320562,checkpoint_000199,True,False,200,15f4cef9,2025-11-05_05-29-22,2.7584352493286133,481.20072984695435,697765,gpu023,10.100.20.23,481.20072984695435,200,6,2,0.03306437356352013,0.35000000000000003,500,14,1700,64,0.019050778553260053,0.003344572450672105,15f4cef9
0.00492281885817647,0.004759366624057293,0.8829089403152466,1.803442120552063,0.00492281885817647,149,750,1762320580,checkpoint_000149,True,False,150,2aa62c0c,2025-11-05_05-29-40,2.9843239784240723,482.7675521373749,698882,gpu023,10.100.20.23,482.7675521373749,150,4,1,0.08376915722137084,0.05,1800,58,1500,256,0.04638783223350383,0.0010573376044838163,2aa62c0c
0.36805620789527893,0.320510596036911,0.8840663433074951,0.44243937730789185,0.36805620789527893,199,2000,1762320964,checkpoint_000199,True,False,200,b5bfa8c6,2025-11-05_05-36-04,1.9010732173919678,385.1704885959625,737872,gpu023,10.100.20.23,385.1704885959625,200,6,1,0.043294677319195445,0.15000000000000002,600,83,1900,128,0.3228620953211295,0.0001064067843405875,b5bfa8c6
0.0417817123234272,0.0011384586105123162,0.8755787014961243,1.6559042930603027,0.0417817123234272,199,7600,1762321350,checkpoint_000199,True,False,200,87185a4b,2025-11-05_05-42-30,3.5247175693511963,749.7862420082092,738890,gpu023,10.100.20.23,749.7862420082092,200,5,2,0.14478575048472495,0.2,1900,16,1200,32,0.06955614783386216,0.005257680697842348,87185a4b
0.055451441556215286,0.0034864223562180996,0.8721065521240234,2.3041651248931885,0.055451441556215286,199,15200,1762321647,checkpoint_000199,True,False,200,97b053ab,2025-11-05_05-47-27,3.6772468090057373,663.1258606910706,773614,gpu023,10.100.20.23,663.1258606910706,200,4,2,0.03284708391112031,0.2,1400,86,1200,16,0.031148688982649612,0.006135938496120416,97b053ab
0.3093450963497162,0.3457880914211273,0.8611111640930176,0.508053183555603,0.3093450963497162,79,6080,1762321664,checkpoint_000079,True,False,80,01756d6f,2025-11-05_05-47-45,3.4992685317993164,299.2680516242981,802945,gpu023,10.100.20.23,299.2680516242981,80,6,1,0.37712409393715385,0.0,1600,79,1400,16,0.5119375009287981,0.004011120384804886,01756d6f
0.09229414165019989,0.03593553230166435,0.8910108804702759,0.9711653590202332,0.09229414165019989,199,3800,1762322127,checkpoint_000199,True,False,200,75960b5f,2025-11-05_05-55-27,2.184995651245117,461.7996666431427,826632,gpu023,10.100.20.23,461.7996666431427,200,4,2,0.01790233746512545,0.35000000000000003,500,33,1800,64,0.04949154653017048,0.006049485537108195,75960b5f
0.5036472082138062,0.5195906758308411,0.8342978954315186,0.5605577230453491,0.5036472082138062,52,2014,1762321785,checkpoint_000052,True,False,53,18ff4677,2025-11-05_05-49-45,2.169713258743286,106.81463479995728,827844,gpu023,10.100.20.23,106.81463479995728,53,2,1,0.7082915142620525,0.05,600,75,400,32,0.0165178785616197,0.0001882727085530916,18ff4677
0.13099662959575653,0.06905497610569,0.8859953880310059,0.6040533185005188,0.13099662959575653,199,15200,1762322308,checkpoint_000199,True,False,200,7f051223,2025-11-05_05-58-28,2.584031105041504,503.52366042137146,842155,gpu023,10.100.20.23,503.52366042137146,200,3,1,0.06268110483684347,0.3,800,65,1300,16,0.01863488288846343,0.00022912132616922492,7f051223
