train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/ffn_num_layers,config/train_loop_config/init_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/dropout,config/train_loop_config/max_lr,config/train_loop_config/depth,config/train_loop_config/final_lr_ratio,config/train_loop_config/warmup_epochs,config/train_loop_config/message_hidden_dim,config/train_loop_config/ffn_hidden_dim,logdir
0.01018550805747509,0.008717321790754795,0.8305163979530334,0.7094278931617737,0.01018550805747509,195,4900,1763060170,checkpoint_000195,True,False,196,f80409c4,2025-11-13_18-56-10,6.117404460906982,1203.6214771270752,417819,gpu012,10.100.20.12,1203.6214771270752,196,2,0.3711812891020289,256,0.0,0.000443240141834771,4,0.03767812674208911,10,2000,1400,f80409c4
0.15854746103286743,0.09222466498613358,0.8618077039718628,0.22014957666397095,0.15854746103286743,11,2352,1763060318,checkpoint_000011,True,False,12,b070e6b8,2025-11-13_18-58-39,8.655968189239502,115.94094133377075,479106,gpu012,10.100.20.12,115.94094133377075,12,2,0.14290101860287793,32,0.0,0.008942243948162065,6,0.44832854436499076,55,1000,2100,b070e6b8
0.0003387370961718261,1.757520209366703e-07,0.8450530767440796,1.3913136720657349,0.0003387370961718261,199,39200,1763061705,checkpoint_000199,True,False,200,ecd2a7ba,2025-11-13_19-21-45,7.446199417114258,1473.6686351299286,479662,gpu012,10.100.20.12,1473.6686351299286,200,1,0.037751703726812434,32,0.0,0.005170171187308108,3,0.06820138495896282,11,1800,2100,ecd2a7ba
0.01220265869051218,0.01784667558968067,0.8551864624023438,0.581111490726471,0.01220265869051218,199,5000,1763060979,checkpoint_000199,True,False,200,3499f229,2025-11-13_19-09-39,3.024852991104126,622.5523355007172,484375,gpu012,10.100.20.12,622.5523355007172,200,1,0.8406081742227066,256,0.15000000000000002,0.005595669736458433,3,0.06607336324355786,93,500,600,3499f229
0.0024697233457118273,0.00398162379860878,0.8482331037521362,0.7969786524772644,0.0024697233457118273,199,9800,1763062443,checkpoint_000199,True,False,200,a2979a27,2025-11-13_19-34-03,6.9785919189453125,1395.2692070007324,528795,gpu012,10.100.20.12,1395.2692070007324,200,1,0.03899161745429787,128,0.2,0.000889685203838667,5,0.4823307731469042,58,2000,1500,a2979a27
0.0005440175882540643,0.0005654713022522628,0.8477500081062317,0.9275336861610413,0.0005440175882540643,199,19600,1763063172,checkpoint_000199,True,False,200,3a0c9359,2025-11-13_19-46-12,7.108624219894409,1409.8168025016785,560778,gpu012,10.100.20.12,1409.8168025016785,200,1,0.02376605132997447,64,0.15000000000000002,0.0021177681384471334,5,0.020617943933616777,7,1900,900,3a0c9359
0.0836682990193367,0.09584397822618484,0.8586801290512085,0.24727968871593475,0.0836682990193367,199,5000,1763063877,checkpoint_000199,True,False,200,61ea98fd,2025-11-13_19-57-57,6.8250579833984375,1382.633285999298,591312,gpu012,10.100.20.12,1382.633285999298,200,2,0.7551338232782625,256,0.35000000000000003,0.0002843031285297491,3,0.010229952030915476,41,2200,1800,61ea98fd
0.002916289260610938,6.42486293145339e-06,0.8437381982803345,0.8082966208457947,0.002916289260610938,199,78400,1763065648,checkpoint_000199,True,False,200,6f619f13,2025-11-13_20-27-29,12.038288116455078,2446.0114483833313,622015,gpu012,10.100.20.12,2446.0114483833313,200,2,0.04525293981105904,16,0.0,0.0006255037625662616,5,0.6563220156038582,59,900,2300,6f619f13
0.0016896571032702923,0.002441914053633809,0.8409913182258606,0.9012435674667358,0.0016896571032702923,199,19600,1763064812,checkpoint_000199,True,False,200,0ecce211,2025-11-13_20-13-32,4.475162506103516,905.0346240997314,646929,gpu012,10.100.20.12,905.0346240997314,200,2,0.06518109753209103,64,0.0,0.00044321563823392746,3,0.010506319435427817,87,800,1800,0ecce211
0.08712292462587357,0.09553176909685135,0.8524832725524902,0.24494919180870056,0.08712292462587357,199,19600,1763065693,checkpoint_000199,True,False,200,1c6aa8b3,2025-11-13_20-28-14,4.783822059631348,855.4415559768677,692214,gpu012,10.100.20.12,855.4415559768677,200,2,0.15721355409273213,64,0.0,0.00014844209921492194,3,0.11501378139544864,84,800,1300,1c6aa8b3
